week,regional,rnc,cluster,cidade,cellname,count,covered_sites
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR11N,2,"UPBVAR10,WPBVAR10"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR11O,4,"UPBVAR03,UPBVAR06,UPBVAR13,UPBVAR14"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR15A,3,"NS01PBBEX02,NS01PBSRI01,NS01PBSRI04"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR15B,2,"UPBVAR05,WPBVAR05"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR15C,3,"UPBCRI07,UPBVAR12,WPBVAR12"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR15I,6,"NS01PBBEX01,NS01PBBEX02,NS01PBBEX03,NS01PBSRI01,NS01PBSRI04,NS01PBSRI06"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR15J,2,"UPBVAR05,WPBVAR05"
34,NE,RNCPB01,PB-JP_CENTRO,JOÃO PESSOA,UPBVAR15K,7,"NS01PBBEX01,NS01PBBEX03,UPBCRI01,UPBCRI07,UPBVAR12,WPBCRI01,WPBVAR12"
34,NE,RNCPB01,PB-JP_AREA_NORTE,JOÃO PESSOA,UPBVAR16A,2,"UPBVAR08,WPBVAR08"
34,NE,RNCPB01,PB-JP_AREA_NORTE,JOÃO PESSOA,UPBVAR16C,5,"NS01PBBEX01,NS01PBBEX02,NS01PBBEX03,UPBVAR12,WPBVAR12"
34,NE,RNCPE04,PE-ZONA_DA_MATA,ARAÇOIABA,UPEAAB01A,2,"NS01PEIQW02,UPEIQW01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,ARAÇOIABA,UPEAAB01B,1,UPEAAB02
34,NE,RNCPE04,PE-ZONA_DA_MATA,ARAÇOIABA,UPEAAB02C,1,UPEAAB01
34,NE,RNCPE04,PE-SERTAO,ARCOVERDE,UPEACV01B,3,"NS01PEACV02,NS01PEACV04,NS01PEACV16"
34,NE,RNCPE04,PE-SERTAO,ARCOVERDE,UPEACV01J,4,"NS01PEACV02,NS01PEACV04,NS01PEACV16,NS01PEACV17"
34,NE,RNCPE04,PE-SERTAO,ARCOVERDE,UPEACV01N,4,"NS01PEACV02,NS01PEACV04,NS01PEACV16,NS01PEACV17"
34,NE,RNCPE04,PE-AGRESTE,AGRESTINA,UPEAGE01G,1,NS01PEANH01
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,UPEBJM02B,1,NS01PEBJM06
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,UPEBJM02F,1,NS01PEBJM06
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,UPEBJM02J,1,NS01PEBJM06
34,NE,RNCPE04,PE-ZONA_DA_MATA,BUENOS AIRES,UPEBOS01B,4,"NS01PENZM01,NS01PENZM02,NS01PENZM03,UPETHM01"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,UPEBOV01B,1,NS01PEBOV22
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,UPEBOV01K,1,UPEBOV23
34,,,,,UPEBOV09A,3,"NS01PEBVT39,UPEBVT09,UPEBVT15"
34,,,,,UPEBOV09B,4,"NS01PEBOV44,NS01PEBOV45,UPEBOV08,UPEBOV10"
34,,,,,UPEBOV09C,5,"UPEIPS05,UPEIPS08,UPEIPS11,UPEIPS12,UPEIPS28"
34,,,,,UPEBOV09E,3,"NS01PEBVT39,UPEBVT09,UPEBVT15"
34,,,,,UPEBOV09F,4,"NS01PEBOV44,NS01PEBOV45,UPEBOV08,UPEBOV10"
34,,,,,UPEBOV09G,5,"UPEIPS05,UPEIPS08,UPEIPS11,UPEIPS12,UPEIPS28"
34,,,,,UPEBOV09I,3,"NS01PEBVT39,UPEBVT09,UPEBVT15"
34,,,,,UPEBOV09J,4,"NS01PEBOV44,NS01PEBOV45,UPEBOV08,UPEBOV10"
34,,,,,UPEBOV09K,2,"UPEIPS08,UPEIPS12"
34,,,,,UPEBOV09M,14,"NS01PEBVT24,NS01PEBVT31,NS01PEBVT34,NS01PEBVT38,NS01PEBVT39,UPEBVT04,UPEBVT05,UPEBVT06,UPEBVT09,UPEBVT10,UPEBVT15,UPEBVT17,UPEBVT18,UPEBVT25"
34,,,,,UPEBOV09N,6,"NS01PEBOV44,NS01PEBOV45,UPEBOV08,UPEBOV10,UPEBOV12,UPEBOV20"
34,,,,,UPEBOV09O,5,"UPEIPS05,UPEIPS08,UPEIPS11,UPEIPS12,UPEIPS28"
34,NE,RNCPE04,PE-RE_BVIAGEM1,RECIFE,UPEBOV10A,47,"NS01PEBOV49,NS01PEBVT08,NS01PEBVT24,NS01PEBVT31,NS01PEBVT34,NS01PEBVT38,NS01PEBVT40,NS01PEEPH37,NS01PEEPH38,NS01PEEPH43,NS01PENDT10,NS01PENDT24,NS01PENDT25,UPEBOV11,UPEBVT03,UPEBVT04,UPEBVT05,UPEBVT06,UPEBVT09,UPEBVT10,UPEBVT11,UPEBVT12,UPEBVT14,UPEBVT15,UPEBVT17,UPEBVT18,UPEBVT25,UPEBVT32,UPEEPH01,UPEEPH02,UPEEPH03,UPEEPH11,UPEEPH17,UPEEPH25,UPENDT08,UPENDT13,UPEOLD01,UPEOLD02,UPEOLD04,UPEOLD06,UPEOLD07,UPEOLD08,UPEOLD10,UPEOLD11,UPEOLD15,UPEOLD17,UPEOLD28"
34,NE,RNCPE04,PE-RE_BVIAGEM1,RECIFE,UPEBOV10E,47,"NS01PEBOV49,NS01PEBVT08,NS01PEBVT24,NS01PEBVT31,NS01PEBVT34,NS01PEBVT38,NS01PEBVT40,NS01PEEPH37,NS01PEEPH38,NS01PEEPH43,NS01PENDT10,NS01PENDT24,NS01PENDT25,UPEBOV11,UPEBVT03,UPEBVT04,UPEBVT05,UPEBVT06,UPEBVT09,UPEBVT10,UPEBVT11,UPEBVT12,UPEBVT14,UPEBVT15,UPEBVT17,UPEBVT18,UPEBVT25,UPEBVT32,UPEEPH01,UPEEPH02,UPEEPH03,UPEEPH11,UPEEPH17,UPEEPH25,UPENDT08,UPENDT13,UPEOLD01,UPEOLD02,UPEOLD04,UPEOLD06,UPEOLD07,UPEOLD08,UPEOLD10,UPEOLD11,UPEOLD15,UPEOLD17,UPEOLD28"
34,NE,RNCPE04,PE-RE_BVIAGEM1,RECIFE,UPEBOV10I,45,"NS01PEBOV49,NS01PEBVT08,NS01PEBVT24,NS01PEBVT31,NS01PEBVT34,NS01PEBVT38,NS01PEBVT40,NS01PEEPH37,NS01PEEPH38,NS01PEEPH43,NS01PENDT10,NS01PENDT24,NS01PENDT25,UPEBOV11,UPEBVT03,UPEBVT04,UPEBVT05,UPEBVT06,UPEBVT09,UPEBVT10,UPEBVT11,UPEBVT12,UPEBVT14,UPEBVT15,UPEBVT17,UPEBVT25,UPEBVT32,UPEEPH01,UPEEPH02,UPEEPH11,UPEEPH17,UPEEPH25,UPENDT08,UPENDT13,UPEOLD01,UPEOLD02,UPEOLD04,UPEOLD06,UPEOLD07,UPEOLD08,UPEOLD10,UPEOLD11,UPEOLD15,UPEOLD17,UPEOLD28"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,UPEBOV36C,4,"UPEIPS17,UPEJBO13,UPEJBO14,WPEJBO14"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,UPEBOV36G,4,"UPEIPS17,UPEJBO13,UPEJBO14,WPEJBO14"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT10I,22,"NS01PEBVT40,NS01PEEPH37,NS01PEEPH38,NS01PENDT10,NS01PENDT24,NS01PENDT25,UPEBVT11,UPEBVT12,UPEBVT14,UPEEPH01,UPEEPH11,UPEEPH17,UPEEPH25,UPENDT02,UPENDT08,UPENDT13,UPEOLD01,UPEOLD04,UPEOLD10,UPEOLD15,UPEOLD17,UPEOLD28"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT10K,7,"NS01PEBVT39,UPEBOV09,UPEBVT05,UPEBVT09,UPEBVT17,UPEBVT21,UPEIPS06"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT10M,22,"NS01PEBVT40,NS01PEEPH37,NS01PEEPH38,NS01PENDT10,NS01PENDT24,NS01PENDT25,UPEBVT11,UPEBVT12,UPEBVT14,UPEEPH01,UPEEPH11,UPEEPH17,UPEEPH25,UPENDT02,UPENDT08,UPENDT13,UPEOLD01,UPEOLD04,UPEOLD10,UPEOLD15,UPEOLD17,UPEOLD28"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT10O,7,"NS01PEBVT39,UPEBOV09,UPEBVT05,UPEBVT09,UPEBVT17,UPEBVT21,UPEIPS06"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT12A,8,"NS01PENDT24,UPEEPH01,UPENDT08,UPENDT13,UPEOLD01,UPEOLD04,UPEOLD15,UPEOLD28"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT12C,7,"NS01PEEPH43,NS01PEEPH90,UPEBVT03,UPEBVT11,UPEEPH13,UPEEPH14,UPEEPH25"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT12I,12,"NS01PENDT10,NS01PENDT24,NS01PENDT25,UPEEPH01,UPEEPH11,UPENDT08,UPENDT13,UPEOLD01,UPEOLD04,UPEOLD10,UPEOLD15,UPEOLD28"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT12K,10,"NS01PEBVT40,NS01PEEPH43,NS01PEEPH90,UPEBVT03,UPEBVT04,UPEBVT11,UPEEPH02,UPEEPH13,UPEEPH14,UPEEPH25"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT15C,3,"UPEBOV09,UPEBVT09,UPEBVT21"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT15G,3,"UPEBOV09,UPEBOV11,UPEBVT09"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT15O,3,"UPEBOV09,UPEBOV11,UPEBVT09"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,UPEBVT25J,3,"NS01PEBOV49,UPEBOV09,UPEBOV11"
34,,,,,UPECAA01C,1,NS01PECAA03
34,,,,,UPECAA01G,1,NS01PECAA03
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,UPECAA02J,1,NS01PEPLH01
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBO11A,1,UPEJBO21
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBO11B,2,"UPECBOR7,WPECBOR7"
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBO11C,3,"NS01PECBO01,NS01PECBO03,NS01PECBOR4"
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBO11J,2,"UPECBOR7,WPECBOR7"
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBO11K,1,NS01PECBOR4
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,UPECBO16B,1,UPECBO06
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,UPECBO16E,5,"UPEJBO05,UPEJBO19,UPEJBO20,UPEJBO34,WPEJBO05"
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,UPECBO16F,1,UPECBO06
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBOR1F,1,UPECBO16
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBOR1G,2,"UPECBOR7,WPECBOR7"
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBOR1J,1,UPECBO16
34,NE,RNCPE04,PE-RE_CABO,CABO DE SANTO AGOSTINHO,UPECBOR1N,1,UPECBO16
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,UPECBOR3C,2,"NS01PECBO01,UPECBO12"
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,UPECBOR3K,2,"NS01PECBO01,UPECBO12"
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,UPECBOR5B,1,NS01PECBO04
34,NE,RNCPE04,PE-ZONA_DA_MATA,CONDADO,UPECDD01B,4,"NS01PEGOI01,NS01PEGOI03,NS01PEGOI07,NS01PEGOI08"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CONDADO,UPECDD01F,4,"NS01PEGOI01,NS01PEGOI03,NS01PEGOI07,NS01PEGOI08"
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,UPECGB03A,1,NS01PECGB09
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,UPECGB03E,1,NS01PECGB09
34,NE,RNCPE04,PE-RE_CAMARAGIBE,RECIFE,UPECGB05B,1,NS01PEMDL37
34,NE,RNCPE04,PE-RE_CAMARAGIBE,RECIFE,UPECGB05F,1,NS01PEMDL37
34,NE,RNCPE04,PE-RE_CAMARAGIBE,RECIFE,UPECGB05I,4,"NS01PECGB02,NS01PECGB09,NS01PECGB12,UPECGB10"
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,UPECGB07B,2,"NS01PECGB02,UPECGB10"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CHÃ GRANDE,UPECHD01G,1,NS01PEGVT01
34,NE,RNCRN01,RN-LESTE1,SÃO GONÇALO DO AMARANTE,UPECOW28A,11,"NS01RNPTG02,NS01RNPTG04,URNEXZ04,URNPTG01,URNPTG07,URNPTG11,URNPTG13,URNPTG19,WRNPTG01,WRNPTG05,WRNPTG07"
34,NE,RNCRN01,RN-LESTE1,SÃO GONÇALO DO AMARANTE,UPECOW28E,16,"NS01RNPTG02,NS01RNPTG04,URNEXZ04,URNPTG01,URNPTG03,URNPTG07,URNPTG09,URNPTG11,URNPTG13,URNPTG18,URNPTG19,WRNPTG01,WRNPTG03,WRNPTG05,WRNPTG07,WRNPTG18"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU02O,1,UPECRU38
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU03B,4,"UPECRU02,UPECRU08,UPECRU35,UPECRU40"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU03C,3,"UPECRU07,UPECRU14,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU03F,5,"UPECRU02,UPECRU08,UPECRU21,UPECRU35,UPECRU40"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU03G,3,"UPECRU07,UPECRU14,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU05B,1,UPECRU10
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU05F,1,UPECRU10
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU06C,1,UPECRU18
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU06G,1,UPECRU18
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU06K,1,UPECRU18
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU09A,7,"UPECRU01,UPECRU04,UPECRU11,UPECRU12,UPECRU18,UPECRU42,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU09E,7,"UPECRU01,UPECRU04,UPECRU11,UPECRU12,UPECRU18,UPECRU42,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU09I,3,"UPECRU04,UPECRU42,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU11I,1,UPECRU06
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU11K,4,"UPECRU04,UPECRU12,UPECRU14,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU11M,1,UPECRU06
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU11O,4,"UPECRU04,UPECRU12,UPECRU14,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU12C,4,"UPECRU07,UPECRU09,UPECRU14,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU12G,3,"UPECRU07,UPECRU14,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU13B,1,UPECRU21
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU17A,3,"UPECRU04,UPECRU42,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU17C,1,UPECOW26
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU17E,3,"UPECRU04,UPECRU42,WPECRU04"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU17G,1,UPECOW26
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU17W,1,UPECOW26
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20A,2,"UPECRU01,UPECRU06"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20B,3,"UPECRU13,UPECRU21,UPECRU40"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20E,2,"UPECRU01,UPECRU06"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20F,3,"UPECRU13,UPECRU21,UPECRU40"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20I,1,UPECRU01
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20J,3,"UPECRU13,UPECRU21,UPECRU40"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20M,1,UPECRU01
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU20N,3,"UPECRU13,UPECRU21,UPECRU40"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU29C,2,"UPECRU07,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU29G,2,"UPECRU07,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU35B,1,UPECRU21
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU35C,6,"NS01PECRU49,UPECOW25,UPECRU03,UPECRU14,UPECRU19,UPECRU29"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU35G,6,"NS01PECRU49,UPECOW25,UPECRU03,UPECRU14,UPECRU19,UPECRU29"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU37A,5,"UPECRU01,UPECRU16,UPECRU20,UPECRU22,UPECRU43"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU37C,7,"NS01PECRU49,UPECOW25,UPECRU07,UPECRU09,UPECRU15,UPECRU29,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU37E,5,"UPECRU01,UPECRU16,UPECRU20,UPECRU22,UPECRU43"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU37G,7,"NS01PECRU49,UPECOW25,UPECRU07,UPECRU09,UPECRU15,UPECRU29,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU38C,2,"UPECRU07,UPECRU15"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU38G,3,"UPECRU07,UPECRU15,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42A,3,"UPECRU11,UPECRU12,UPECRU18"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42B,6,"UPECRU02,UPECRU07,UPECRU15,UPECRU19,UPECRU38,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42E,3,"UPECRU11,UPECRU12,UPECRU18"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42F,6,"UPECRU02,UPECRU07,UPECRU15,UPECRU19,UPECRU38,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42I,1,UPECRU18
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42J,5,"UPECOW25,UPECRU07,UPECRU14,UPECRU29,UPECRU39"
34,NE,RNCPE04,PE-CARUARU,CARUARU,UPECRU42N,1,UPECRU39
34,NE,RNCPE04,PE-ZONA_DA_MATA,CAMUTANGA,UPECUN01B,1,UPEFRS01
34,NE,RNCPE04,PE-RE_ENCRUZILHADA,RECIFE,UPEEPH01E,3,"NS01PENDT24,UPENDT08,UPEOLD01"
34,NE,RNCPE04,PE-RE_ENCRUZILHADA,RECIFE,UPEEPH01W,4,"NS01PEEPH38,UPEEPH11,UPEEPH17,UPEEPH25"
34,NE,RNCPE04,PE-RE_ENCRUZILHADA,RECIFE,UPEEPH03K,5,"NS01PEEPH34,UPEEPH08,UPEEPH13,UPEEPH14,UPEMDL16"
34,NE,RNCPE04,PE-RE_ENCRUZILHADA,RECIFE,UPEEPH03M,5,"NS01PENDT10,NS01PENDT24,NS01PENDT25,UPENDT08,UPEOLD04"
34,NE,RNCPE04,PE-RE_ENCRUZILHADA,RECIFE,UPEEPH03O,5,"NS01PEEPH34,UPEEPH08,UPEEPH13,UPEEPH14,UPEMDL16"
34,NE,RNCPE04,PE-RE_CASAFORTE,RECIFE,UPEEPH05A,3,"NS01PENDT22,UPENDT03,UPENDT06"
34,NE,RNCPE04,PE-RE_CASAFORTE,RECIFE,UPEEPH05E,6,"NS01PENDT17,NS01PENDT22,UPENDT02,UPENDT03,UPENDT06,UPENDT15"
34,NE,RNCPE04,PE-AGRESTE,FEIRA NOVA,UPEFNV03B,1,UPEGGT02
34,NE,RNCPE04,PE-ZONA_DA_MATA,FERREIROS,UPEFRS01C,3,"NS01PETIU02,NS01PETIU03,NS01PETIU04"
34,NE,RNCPE04,PE-ZONA_DA_MATA,FERREIROS,UPEFRS01G,3,"NS01PETIU02,NS01PETIU03,NS01PETIU04"
34,NE,RNCPE04,PE-ZONA_DA_MATA,GLÓRIA DO GOITÁ,UPEGGT02B,1,NS01PECHG01
34,NE,RNCPE04,PE-ZONA_DA_MATA,GLÓRIA DO GOITÁ,UPEGGT02J,1,NS01PECHG01
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,UPEGOI02A,1,NS01PEGOI04
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,UPEGOI02C,2,"NS01PEGOI05,NS01PEGOI06"
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,UPEGOI02E,1,NS01PEGOI04
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,UPEGOI02G,3,"NS01PEGOI05,NS01PEGOI06,UPEIMC02"
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,UPEGOI02I,1,NS01PEGOI04
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,UPEGOI02M,1,NS01PEGOI04
34,,,,,UPEGVT03A,2,"NS01PEGVT05,NS01PEGVT11"
34,,,,,UPEGVT03B,1,NS01PEGVT09
34,NE,RNCPE04,PE-LITORAL_NORTE,ILHA DE ITAMARACÁ,UPEIMC01A,1,UPEIMC02
34,NE,RNCPE04,PE-LITORAL_NORTE,ILHA DE ITAMARACÁ,UPEIMC01C,3,"NS01PEITS01,UPEITS02,UPEITS03"
34,NE,RNCPE04,PE-LITORAL_NORTE,ILHA DE ITAMARACÁ,UPEIMC01E,1,UPEIMC02
34,NE,RNCPE04,PE-LITORAL_NORTE,ILHA DE ITAMARACÁ,UPEIMC01G,3,"NS01PEITS01,UPEITS02,UPEITS03"
34,NE,RNCPE04,,ILHA DE ITAMARACÁ,UPEIMC03B,1,UPEIMC01
34,NE,RNCPE04,,ILHA DE ITAMARACÁ,UPEIMC03E,1,UPEIMC02
34,NE,RNCPE04,,ILHA DE ITAMARACÁ,UPEIMC03F,1,UPEIMC01
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ02A,2,"NS01PEIPJ05,NS01PEIPJ17"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ02E,4,"NS01PEIPJ05,NS01PEIPJ17,UPEIPJ18,UPEIPJR2"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ02I,4,"NS01PEIPJ05,NS01PEIPJ17,UPEIPJ18,UPEIPJR2"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ06C,3,"NS01PEIPJ01,NS01PEIPJ04,UPEIPJR2"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ06G,1,UPEIPJR2
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ06K,3,"NS01PEIPJ01,NS01PEIPJ04,UPEIPJR2"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ06M,2,"UPECOW21,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ06O,3,"NS01PEIPJ01,NS01PEIPJ04,UPEIPJR2"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ07W,2,"UPECOW26,UPESHM01"
34,,,,,UPEIPJ09A,1,UPECOW21
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18A,7,"UPECBO02,UPECBO05,UPECBO14,UPECOW21,UPEIPJ06,UPEIPJ09,WPECBO02"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18B,1,NS01PEIPJ05
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18E,3,"UPECOW21,UPEIPJ06,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18F,1,NS01PEIPJ05
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18I,2,"UPEIPJ06,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18J,1,NS01PEIPJ05
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18M,3,"UPECOW21,UPEIPJ06,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJ18N,4,"NS01PEIPJ05,NS01PEIPJ17,UPECOW24,UPEIPJ02"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1B,2,"UPECOW21,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1C,1,NS01PEIPJ16
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1F,2,"UPECOW21,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1G,1,NS01PEIPJ16
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1J,2,"UPECOW21,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1K,1,NS01PEIPJ16
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,UPEIPJR1O,1,NS01PEIPJ16
34,,,,,UPEIPJR2A,1,NS01PEIPJ01
34,,,,,UPEIPJR2E,1,NS01PEIPJ01
34,NE,RNCPE04,PE-RE_JABOATAO,RECIFE,UPEIPS02F,2,"NS01PEIPS18,UPEIPS29"
34,NE,RNCPE04,PE-RE_IBURA,RECIFE,UPEIPS03C,8,"NS01PEJBO40,UPEJBO06,UPEJBO08,UPEJBO16,UPEJBO24,UPEJBO26,WPEJBO06,WPEJBO16"
