baseline_date,datetime,id,get_enodeb_name,element_id,mo,parameter,baseline,configured,mml,golden,status
2017-11-23,2017-11-22 21:57:46,enodeb_baseline,EGO0014S,0,CELLDRXPARA,TDDPOWERSAVINGENTERDRXTHD,800,,"MOD CELLDRXPARA:LOCALCELLID=0,TDDPOWERSAVINGENTERDRXTHD=800;{EGO0014S}",f,NOK
2017-11-23,2017-11-22 21:57:46,enodeb_baseline,EMS0002S,0,CELLDRXPARA,TDDPOWERSAVINGENTERDRXTHD,800,,"MOD CELLDRXPARA:LOCALCELLID=0,TDDPOWERSAVINGENTERDRXTHD=800;{EMS0002S}",f,NOK
2017-11-23,2017-11-22 22:01:29,enodeb_baseline,EDF0009S,0,CELLDRXPARA,TDDPOWERSAVINGEXITDRXTHD,900,,"MOD CELLDRXPARA:LOCALCELLID=0,TDDPOWERSAVINGEXITDRXTHD=900;{EDF0009S}",f,NOK
2017-11-23,2017-11-22 21:57:46,enodeb_baseline,EGO0014S,0,CELLDRXPARA,TDDPOWERSAVINGEXITDRXTHD,900,,"MOD CELLDRXPARA:LOCALCELLID=0,TDDPOWERSAVINGEXITDRXTHD=900;{EGO0014S}",f,NOK
2017-11-23,2017-11-22 21:57:46,enodeb_baseline,EMS0002S,0,CELLDRXPARA,TDDPOWERSAVINGEXITDRXTHD,900,,"MOD CELLDRXPARA:LOCALCELLID=0,TDDPOWERSAVINGEXITDRXTHD=900;{EMS0002S}",f,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-127,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{EPEEPH25}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-127,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{EPEEPH25}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-127,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{EPEEPH25}",t,NOK
2017-11-23,2017-11-21 22:02:04,enodeb_baseline,ESMSAM94,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{IMP_ES01SMSAM94}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01BACAB26}",t,NOK
2017-11-23,2017-11-22 21:17:58,enodeb_baseline,EBACAB38,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01BACAB38}",t,NOK
2017-11-23,2017-11-22 21:17:58,enodeb_baseline,EBACAB38,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01BACAB38}",t,NOK
2017-11-23,2017-11-22 21:17:58,enodeb_baseline,EBACAB38,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01BACAB38}",t,NOK
2017-11-23,2017-11-22 21:17:58,enodeb_baseline,EBACAB38,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01BACAB38}",t,NOK
2017-11-23,2017-11-22 21:17:58,enodeb_baseline,EBACAB38,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01BACAB38}",t,NOK
2017-11-23,2017-11-22 21:17:58,enodeb_baseline,EBACAB38,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01BACAB38}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACEN03,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01BACEN03}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACEN03,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01BACEN03}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACEN03,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01BACEN03}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACEN03,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01BACEN03}",t,NOK
2017-11-23,2017-11-22 22:15:41,enodeb_baseline,EBACTU01,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01BACTU01}",t,NOK
2017-11-23,2017-11-22 22:15:41,enodeb_baseline,EBACTU01,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01BACTU01}",t,NOK
2017-11-23,2017-11-22 22:15:41,enodeb_baseline,EBACTU01,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01BACTU01}",t,NOK
2017-11-23,2017-11-22 21:08:50,enodeb_baseline,EBAFSA35,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01BAFSA35}",t,NOK
2017-11-23,2017-11-22 21:08:50,enodeb_baseline,EBAFSA35,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01BAFSA35}",t,NOK
2017-11-23,2017-11-22 21:08:50,enodeb_baseline,EBAFSA35,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01BAFSA35}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EBAITA20,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01BAITA20}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EBAITA20,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01BAITA20}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EBAITA20,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01BAITA20}",t,NOK
2017-11-23,2017-11-22 21:56:04,enodeb_baseline,ECEMRT01,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01CEMRT01}",t,NOK
2017-11-23,2017-11-22 21:56:04,enodeb_baseline,ECEMRT01,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01CEMRT01}",t,NOK
2017-11-23,2017-11-22 21:56:04,enodeb_baseline,ECEMRT01,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01CEMRT01}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,ECEPBU02,9,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=9,BLINDHOA1A2THDRSRP=-124;{S01CEPBU02}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,ECEPBU02,8,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=8,BLINDHOA1A2THDRSRP=-124;{S01CEPBU02}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,ECEPBU02,10,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=10,BLINDHOA1A2THDRSRP=-124;{S01CEPBU02}",t,NOK
2017-11-23,2017-11-22 21:04:15,enodeb_baseline,EGOACG46,8,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=8,BLINDHOA1A2THDRSRP=-124;{S01GOACG46}",t,NOK
2017-11-23,2017-11-22 21:04:15,enodeb_baseline,EGOACG46,9,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=9,BLINDHOA1A2THDRSRP=-124;{S01GOACG46}",t,NOK
2017-11-23,2017-11-22 21:04:15,enodeb_baseline,EGOACG46,10,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=10,BLINDHOA1A2THDRSRP=-124;{S01GOACG46}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EGOGNA0G,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01GOGNA0G}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EGOGNA0G,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01GOGNA0G}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EGOGNA0G,12,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=12,BLINDHOA1A2THDRSRP=-124;{S01GOGNA0G}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EGOGNA0G,13,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=13,BLINDHOA1A2THDRSRP=-124;{S01GOGNA0G}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EGOGNA0G,14,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=14,BLINDHOA1A2THDRSRP=-124;{S01GOGNA0G}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EGOGNA0G,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01GOGNA0G}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,9,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=9,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,8,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=8,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,10,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=10,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EPBCRI27,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01PBCRI27}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,EPIOES04,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01PIOES04}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,EPIOES04,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01PIOES04}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,EPIOES04,10,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=10,BLINDHOA1A2THDRSRP=-124;{S01PIOES04}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,EPIOES04,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01PIOES04}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,EPIOES04,8,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=8,BLINDHOA1A2THDRSRP=-124;{S01PIOES04}",t,NOK
2017-11-23,2017-11-22 21:07:43,enodeb_baseline,EPIOES04,9,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=9,BLINDHOA1A2THDRSRP=-124;{S01PIOES04}",t,NOK
2017-11-23,2017-11-22 21:05:08,enodeb_baseline,EPRCBLR1,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01PRCBLR1}",t,NOK
2017-11-23,2017-11-22 21:05:08,enodeb_baseline,EPRCBLR1,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01PRCBLR1}",t,NOK
2017-11-23,2017-11-22 21:25:46,enodeb_baseline,EPRCSFD5,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01PRCSFD5}",t,NOK
2017-11-23,2017-11-22 21:25:46,enodeb_baseline,EPRCSFD5,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01PRCSFD5}",t,NOK
2017-11-23,2017-11-22 21:25:46,enodeb_baseline,EPRCSFD5,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01PRCSFD5}",t,NOK
2017-11-23,2017-11-22 21:25:46,enodeb_baseline,EPRCSFD5,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01PRCSFD5}",t,NOK
2017-11-23,2017-11-22 21:25:46,enodeb_baseline,EPRCSFD5,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01PRCSFD5}",t,NOK
2017-11-23,2017-11-22 21:25:46,enodeb_baseline,EPRCSFD5,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01PRCSFD5}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EPRKGL01,4,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=4,BLINDHOA1A2THDRSRP=-124;{S01PRKGL01}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EPRKGL01,5,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=5,BLINDHOA1A2THDRSRP=-124;{S01PRKGL01}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EPRKGL01,6,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=6,BLINDHOA1A2THDRSRP=-124;{S01PRKGL01}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,ERNSII04,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01RNSII04}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,ERNSII04,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01RNSII04}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,ERNSII04,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01RNSII04}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,0,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,1,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,10,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=10,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,12,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=12,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,13,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=13,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,14,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=14,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,2,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,8,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=8,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-22 21:11:23,enodeb_baseline,EROPVO32,9,CELLHOPARACFG,BLINDHOA1A2THDRSRP,-124,-121,"MOD CELLHOPARACFG:LOCALCELLID=9,BLINDHOA1A2THDRSRP=-124;{S01ROPVO32}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,2,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRQ=-28;{EPEEPH25}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,1,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRQ=-28;{EPEEPH25}",t,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,0,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRQ=-28;{EPEEPH25}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,0,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRQ=-28;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,1,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRQ=-28;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBAAMA45,2,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRQ=-28;{S01BAAMA45}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,0,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=0,BLINDHOA1A2THDRSRQ=-28;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,1,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=1,BLINDHOA1A2THDRSRQ=-28;{S01BACAB26}",t,NOK
2017-11-23,2017-11-23 00:01:00,enodeb_baseline,EBACAB26,2,CELLHOPARACFG,BLINDHOA1A2THDRSRQ,-28,-30,"MOD CELLHOPARACFG:LOCALCELLID=2,BLINDHOA1A2THDRSRQ=-28;{S01BACAB26}",t,NOK
